,0
mediapipe_error,192.63711360588596
mmpose_error,35.650449439026005
yolo_error,163.77260273157
normalized_mediapipe_error,2.603955577513125
normalized_mmpose_error,2.9708707865855
normalized_yolo_error,3.714627168969792
