frame,keypoint,mediapipe_error,mmpose_error,yolo_error,normalized_mediapipe_error,normalized_mmpose_error,normalized_yolo_error
maxV_close_frame_7,left_elbow,93.45673169612542,27.665827036076944,14.746428751203439,0.9845460435244707,0.2914533822749887,0.15535037251591333
maxV_close_frame_7,left_knee,44.048161082738865,29.604399266497886,219.39681598786143,0.46403765605187614,0.3118758129004593,2.311297037917608
maxV_close_frame_7,left_shoulder,85.55998607990178,17.233900400676713,9.85247967516132,0.9013555711842688,0.18155533738490987,0.10379369904166569
maxV_close_frame_7,left_ankle,100.92250938899602,47.0150238772025,345.21833089070225,1.0631963639021278,0.4952929008368832,3.636798929965722
maxV_close_frame_7,left_wrist,12.944148269675598,9.673461122534176,183.79421445303973,0.13636374538691026,0.10190777809720537,1.9362314878590008
maxV_close_frame_7,left_feet,104.56101562053641,33.54768885552337,,1.101527224072265,0.35341749847929743,
maxV_close_frame_7,right_elbow,90.53815823447825,30.603439234818122,1561.7250914771084,0.9537995162037494,0.3224004784893511,16.452429182802522
maxV_close_frame_7,right_wrist,125.06984209071757,9.45883205373471,1453.5980422328341,1.3175831848584898,0.09964670822372705,15.313334581489395
maxV_close_frame_7,right_knee,41.14363176864131,12.308583046888895,203.5496250244428,0.43343908072619797,0.12966820602725235,2.1443503784223736
maxV_close_frame_7,right_feet,123.99581509102632,10.0005232008138,,1.3062685474429347,0.1053533049128028,
maxV_close_frame_11,left_elbow,52.66708156996814,36.12994543058332,28.56466333743112,0.5182899253646643,0.35555011142527887,0.2811011506220601
maxV_close_frame_11,left_shoulder,112.76760572993592,41.84269494747655,38.1380611337401,1.1097313960651976,0.4117685391884371,0.37531171785737355
maxV_close_frame_11,left_wrist,56.83969044053683,18.63964388073519,38.052543254722394,0.5593520285918945,0.18343032018844418,0.37447014749098545
maxV_close_frame_11,right_knee,98.50277288636812,57.78608692839998,70.06023607986764,0.9693530244250269,0.5686653937991223,0.6894537051692444
maxV_close_frame_11,right_ankle,170.56918101318905,85.54501727968544,189.9141607530389,1.6785492087575178,0.8418374305078076,1.8689206477412366
maxV_close_frame_11,right_feet,260.1928741186643,96.89569016051222,,2.5605243595703113,0.9535379315584867,
maxV_close_frame_15,left_elbow,,254.84429674121446,161.05094291675192,,2.8672292045656453,1.811969005618584
maxV_close_frame_15,left_knee,,214.13908539589644,26.44276061272753,,2.4092587016360514,0.2975050116783289
maxV_close_frame_15,left_shoulder,,28.148810296026166,52.150184617971114,,0.3166996161444477,0.5867368203730133
maxV_close_frame_15,left_hip,,19.389406837653492,28.53723337691602,,0.21814839199865851,0.32106972768116254
maxV_close_frame_15,left_ankle,,432.4360229218621,35.73685451050601,,4.865297006378959,0.40207198764933216
maxV_close_frame_15,left_wrist,,311.9546678866522,90.34790360724338,,3.5097726168597143,1.016495762732428
maxV_close_frame_15,left_feet,,575.0097737224241,,,6.469380862000612,
maxV_close_frame_15,right_shoulder,,12.958756303859968,26.723566144226584,,0.14579774789704947,0.3006643282924859
maxV_close_frame_15,right_elbow,,259.30627643455153,223.1621035146305,,2.91743051827174,2.510775829522301
maxV_close_frame_15,right_wrist,,267.18604456238546,240.93453600001808,,3.006085048077732,2.7107317952232726
maxV_close_frame_15,right_hip,,41.22145485220949,16.42193562058033,,0.46377871005274446,0.1847616525420556
maxV_close_frame_15,right_knee,,245.32714449007005,57.73135169481734,,2.760152620048281,0.6495300060276398
maxV_close_frame_15,right_ankle,,459.91057198114555,31.426475909597528,,5.174410572789445,0.35357632357014124
maxV_close_frame_15,right_feet,,582.5100726002137,,,6.553766018978274,
