frame,keypoint,mediapipe_error,mmpose_error,yolo_error,normalized_mediapipe_error,normalized_mmpose_error,normalized_yolo_error
maxV_far_frame_30,left_shoulder_angle,,6.3421364939,,,0.5285113744916666,
maxV_far_frame_30,right_elbow_angle,,29.448150018700005,,,2.4540125015583336,
maxV_far_frame_30,right_knee_angle,,0.06211072360000003,,,0.005175893633333335,
maxV_far_frame_30,right_shoulder_angle,,8.138602690799992,,,0.6782168908999994,
maxV_far_frame_30,right_hip_angle,,2.455567252999998,,,0.2046306044166665,
maxV_far_frame_30,right_ankle_angle,,8.9181081718,,,0.7431756809833333,
maxV_far_frame_35,left_knee_angle,,7.357584501100007,,,0.6131320417583339,
maxV_far_frame_35,left_ankle_angle,,20.5030826813,,,1.7085902234416668,
maxV_far_frame_35,right_elbow_angle,,8.006124286100004,,,0.667177023841667,
maxV_far_frame_35,right_shoulder_angle,,0.3761759992,,,0.031347999933333336,
maxV_far_frame_35,right_hip_angle,,18.154675812199997,,,1.5128896510166665,
maxV_far_frame_40,left_knee_angle,,8.363010255299997,,,0.6969175212749997,
maxV_far_frame_40,left_ankle_angle,,6.768842883600001,,,0.5640702403000001,
maxV_far_frame_40,right_ankle_angle,,3.158863186000005,,,0.2632385988333337,
maxV_close_frame_11,left_knee_angle,65.2110042794,4.517709913599987,9.295282173200007,5.4342503566166664,0.37647582613333225,0.7746068477666673
maxV_close_frame_11,left_ankle_angle,40.48502571990001,11.804723970799998,,3.373752143325001,0.9837269975666665,
maxV_close_frame_12,left_knee_angle,12.38662639430001,4.383242625200012,17.552762590400008,1.0322188661916674,0.36527021876666765,1.4627302158666673
maxV_close_frame_12,left_ankle_angle,12.4336622629,0.23923833359999946,,1.0361385219083334,0.019936527799999954,
accel_frame_57,left_knee_angle,4.531505113999998,1.9222697778999986,2.5999201662000075,0.3776254261666665,0.1601891481583332,0.21666001385000064
accel_frame_57,left_ankle_angle,8.434138756500005,5.52803122360001,,0.7028448963750004,0.4606692686333342,
accel_frame_59,left_elbow_angle,25.344206968700007,13.193851055600007,45.55281845710002,2.1120172473916674,1.0994875879666672,3.7960682047583347
accel_frame_59,left_knee_angle,81.85613418,1.1379447240000218,22.518032975799997,6.821344515,0.09482872700000182,1.8765027479833332
accel_frame_59,left_shoulder_angle,15.694300671299985,7.673120879300001,4.629288056799993,1.3078583892749986,0.6394267399416668,0.38577400473333273
accel_frame_59,left_hip_angle,81.5122703894,1.1518731211999977,18.262944992200005,6.7926891991166665,0.09598942676666648,1.5219120826833337
accel_frame_59,left_ankle_angle,21.133834393800015,0.8493646744999808,,1.7611528661500013,0.07078038954166506,
accel_frame_61,left_shoulder_angle,5.487972330299996,4.778868351200003,19.929764722900003,0.4573310275249997,0.39823902926666693,1.6608137269083336
accel_frame_61,right_knee_angle,2.386186141299987,3.9231436458000104,4.468486439700001,0.19884884510833226,0.32692863715000087,0.3723738699750001
accel_frame_61,right_ankle_angle,25.0405222072,17.055758302900003,,2.086710183933333,1.4213131919083335,
accel_frame_67,left_elbow_angle,10.210664388200016,10.27133868380001,21.49634477330001,0.850888699016668,0.8559448903166675,1.7913620644416675
accel_frame_67,left_shoulder_angle,5.8509587644999925,5.912459421699992,26.089756890299995,0.48757989704166604,0.4927049518083327,2.1741464075249994
accel_frame_67,left_hip_angle,6.184116725899997,0.4346516468000061,61.399351437700005,0.5153430604916664,0.03622097056666718,5.1166126198083335
accel_frame_67,right_knee_angle,11.534105746199998,0.8929095219999965,69.9769284004,0.9611754788499999,0.07440912683333305,5.8314107000333335
accel_frame_67,right_ankle_angle,21.598205274700007,13.302915859600006,,1.799850439558334,1.1085763216333337,
accel_frame_69,left_knee_angle,20.866723692999997,1.1915896229999987,14.61104670040001,1.738893641083333,0.09929913524999989,1.2175872250333342
accel_frame_69,left_shoulder_angle,7.8341703587999945,6.678681715299994,46.195482233899995,0.6528475298999995,0.5565568096083329,3.8496235194916664
accel_frame_69,left_hip_angle,36.5479178451,3.839260078199999,7.055738591400001,3.045659820425,0.3199383398499999,0.5879782159500001
accel_frame_69,left_ankle_angle,15.882759110500004,1.1194018644000039,,1.3235632592083337,0.09328348870000032,
