frame,keypoint,mediapipe_error,mmpose_error,yolo_error,normalized_mediapipe_error,normalized_mmpose_error,normalized_yolo_error
maxV_far_frame_30,left_elbow_angle,203.82196243799996,20.382196243799996,203.82196243799996,,1.6985163536499996,
maxV_far_frame_30,left_knee_angle,226.27124158600012,22.62712415860001,226.27124158600012,,1.8855936798833344,
maxV_far_frame_30,left_hip_angle,262.9554729239999,26.295547292399988,262.9554729239999,,2.191295607699999,
maxV_far_frame_30,left_ankle_angle,115.51882371800005,11.551882371800005,115.51882371800005,,0.9626568643166671,
maxV_far_frame_35,right_knee_angle,64.787989983,6.4787989983,64.787989983,,0.539899916525,
maxV_far_frame_35,right_ankle_angle,376.930165542,37.6930165542,376.930165542,,3.14108471285,
maxV_far_frame_40,right_elbow_angle,76.81751032199998,7.6817510321999976,76.81751032199998,,0.6401459193499998,
maxV_close_frame_7,left_elbow_angle,69.90269112770001,15.072489142699993,105.9754837814,5.825224260641668,1.256040761891666,8.831290315116666
maxV_close_frame_7,left_knee_angle,40.47537484590001,33.711208119999995,24.645409242200003,3.3729479038250005,2.809267343333333,2.053784103516667
maxV_close_frame_7,left_shoulder_angle,2.213725253699991,2.579307764600003,9.545410868900007,0.18447710447499924,0.21494231371666692,0.7954509057416672
maxV_close_frame_7,left_hip_angle,33.35862799800002,15.209272848600008,38.67121853440001,2.7798856665000016,1.2674394040500008,3.2226015445333345
maxV_close_frame_7,left_ankle_angle,58.86840370509999,29.3938685408,588.6840370509999,4.905700308758333,2.4494890450666666,
maxV_close_frame_7,right_ankle_angle,30.416711039400013,7.137784675000006,304.16711039400013,2.534725919950001,0.5948153895833338,
maxV_close_frame_11,left_elbow_angle,37.17353965689999,29.2015210565,36.4650720689,3.0977949714083324,2.4334600880416666,3.0387560057416665
maxV_close_frame_11,left_shoulder_angle,10.4914009957,10.866336380300002,14.5946839312,0.8742834163083333,0.9055280316916668,1.2162236609333335
maxV_close_frame_11,left_hip_angle,8.907221696699992,0.8379792286000054,1.527882976299992,0.7422684747249993,0.06983160238333379,0.12732358135833266
maxV_close_frame_11,right_ankle_angle,50.36924488150001,26.7466206828,503.6924488150001,4.197437073458334,2.2288850569,
maxV_close_frame_12,left_elbow_angle,50.63301922929999,8.451275708099999,62.38097407359999,4.219418269108332,0.7042729756749999,5.198414506133332
maxV_close_frame_12,left_shoulder_angle,41.4689516349,0.45051651049999997,0.7163474729999999,3.455745969575,0.03754304254166666,0.05969562274999999
maxV_close_frame_12,left_hip_angle,1.4684038557000179,8.670678178399982,12.461569771599983,0.12236698797500149,0.7225565148666652,1.0384641476333318
maxV_close_frame_12,right_ankle_angle,62.07207527619998,26.1074731904,620.7207527619998,5.1726729396833315,2.1756227658666667,
maxV_close_frame_15,left_elbow_angle,750.8299321179999,75.08299321179999,12.286003576300004,,6.256916100983332,1.0238336313583336
maxV_close_frame_15,left_knee_angle,251.18278894799985,25.118278894799985,9.578847212200003,,2.093189907899999,0.7982372676833336
maxV_close_frame_15,left_shoulder_angle,230.44897687999998,12.255869527699993,23.044897688,,1.021322460641666,1.9204081406666667
maxV_close_frame_15,left_hip_angle,531.8261395559999,53.18261395559999,0.6129121739000141,,4.4318844962999995,0.05107601449166784
maxV_close_frame_15,left_ankle_angle,343.5679741540001,34.35679741540001,343.5679741540001,,2.863066451283334,
maxV_close_frame_15,right_elbow_angle,1010.8117841490001,53.4847251459,101.08117841490001,,4.457060428825,8.423431534575
maxV_close_frame_15,right_knee_angle,118.51485040100016,5.249792339599992,11.851485040100016,,0.437482694966666,0.987623753341668
maxV_close_frame_15,right_shoulder_angle,122.93060618300004,12.293060618300004,1.328932058600003,,1.024421718191667,0.11074433821666692
maxV_close_frame_15,right_hip_angle,519.88415766,51.988415766,7.482155455799983,,4.3323679805,0.6235129546499986
maxV_close_frame_15,right_ankle_angle,248.70981798100004,24.870981798100004,248.70981798100004,,2.072581816508334,
maxV_close_frame_17,left_elbow_angle,44.63509643030001,13.780647371099988,21.3091824026,3.7195913691916673,1.148387280924999,1.7757652002166668
maxV_close_frame_17,left_knee_angle,92.7065691304,59.1766334118,70.05330508130001,7.725547427533333,4.93138611765,5.837775423441667
maxV_close_frame_17,left_shoulder_angle,40.0272288935,21.206413792,26.052480819499998,3.335602407791667,1.7672011493333333,2.1710400682916666
maxV_close_frame_17,left_hip_angle,2.7006784674999835,83.5945515295,27.097986111599994,0.22505653895833197,6.966212627458333,2.2581655092999995
maxV_close_frame_17,left_ankle_angle,36.86363914009999,166.7401129941,1667.401129941,3.071969928341666,13.895009416175,
maxV_close_frame_18,left_elbow_angle,7.875483632399977,9.112502432699984,21.351805274399993,0.6562903026999981,0.7593752027249986,1.7793171061999995
maxV_close_frame_18,left_knee_angle,51.469896362099995,27.615418262699997,106.7994883673,4.289158030175,2.3012848552249996,8.899957363941667
maxV_close_frame_18,left_shoulder_angle,7.393089749,0.25938969389999933,7.661437252600001,0.6160908124166666,0.021615807824999944,0.6384531043833334
